10:46:18:9643839 Wip To Progress=================== 
10:46:19:8594351 -->Update111_EmpClassOK:1 
11:02:14:5610409 -->Update111_EmpClassOK:24515
11:02:14:8080550 -->Update111_EmpClassOK:24516
11:02:14:8120553 -->Update111_EmpClassOK:24517
11:02:14:8150554 -->Update111_EmpClassOK:24518
11:02:14:8180556 -->Update111_EmpClassOK:24519
11:02:14:9200614 -->Update111_EmpClassOK:24520
11:02:14:9730645 -->Update111_EmpClassOK:24521
11:02:15:0460687 -->Update111_EmpClassOK:24522
11:02:15:1760761 -->Update111_EmpClassOK:24523
11:02:15:2730816 -->Update111_EmpClassOK:24524
11:02:15:5800992 -->Update111_EmpClassOK:24525
11:02:15:6471030 -->Update111_EmpClassOK:24526
11:02:15:6531034 -->Update111_EmpClassOK:24527
11:02:15:6571036 -->Update111_EmpClassOK:24528
11:02:15:7301078 -->Update111_EmpClassOK:24529
11:02:15:7431085 -->Update111_EmpClassOK:24530
11:02:15:7511090 -->Update111_EmpClassOK:24531
11:02:15:7601095 -->Update111_EmpClassOK:24532
11:02:15:8191129 -->Update111_EmpClassOK:24533
11:02:15:8241132 -->Update111_EmpClassOK:24534
11:02:15:8991174 -->Update111_EmpClassOK:24535
11:02:15:9071179 -->Update111_EmpClassOK:24536
11:02:15:9151184 -->Update111_EmpClassOK:24537
11:02:16:6561607 -->Update111_EmpClassOK:24538
11:02:16:8341709 -->Update111_EmpClassOK:24539
11:02:16:8821737 -->Update111_EmpClassOK:24540
11:02:16:9041749 -->Update111_EmpClassOK:24541
11:02:16:9551778 -->Update111_EmpClassOK:24542
11:02:16:9581780 -->Update111_EmpClassOK:24543
11:02:16:9661785 -->Update111_EmpClassOK:24544
11:02:16:9701787 -->Update111_EmpClassOK:24545
11:02:17:0171814 -->Update111_EmpClassOK:24546
11:02:17:0211816 -->Update111_EmpClassOK:24547
11:02:17:2221931 -->Update111_EmpClassOK:24548
11:02:17:4732075 -->Update111_EmpClassOK:24549
11:02:17:5312108 -->Update111_EmpClassOK:24550
11:02:17:5802136 -->Update111_EmpClassOK:24551
11:02:17:6722189 -->Update111_EmpClassOK:24552
11:02:18:1142441 -->Update111_EmpClassOK:24553
11:02:18:1422457 -->Update111_EmpClassOK:24554
11:02:18:1872483 -->Update111_EmpClassOK:24555
11:02:18:2142499 -->Update111_EmpClassOK:24556
11:02:18:2282507 -->Update111_EmpClassOK:24557
11:02:18:2912543 -->Update111_EmpClassOK:24558
11:02:18:2942544 -->Update111_EmpClassOK:24559
11:02:18:3102554 -->Update111_EmpClassOK:24560
11:02:18:3272563 -->Update111_EmpClassOK:24561
11:02:18:3482575 -->Update111_EmpClassOK:24562
11:02:18:3532578 -->Update111_EmpClassOK:24563
11:02:18:3562580 -->Update111_EmpClassOK:24564
11:02:18:3602582 -->Update111_EmpClassOK:24565
11:02:18:3632584 -->Update111_EmpClassOK:24566
11:02:18:3672586 -->Update111_EmpClassOK:24567
11:02:18:3702588 -->Update111_EmpClassOK:24568
11:02:18:3742590 -->Update111_EmpClassOK:24569
11:02:18:4262620 -->Update111_EmpClassOK:24570
11:02:18:4412628 -->Update111_EmpClassOK:24571
11:02:18:4452631 -->Update111_EmpClassOK:24572
11:02:18:8412857 -->Update111_EmpClassOK:24573
11:02:18:8452860 -->Update111_EmpClassOK:24574
11:02:18:8482861 -->Update111_EmpClassOK:24575
11:02:19:2143071 -->Update111_EmpClassOK:24576
11:02:19:2183073 -->Update111_EmpClassOK:24577
11:02:19:2353083 -->Update111_EmpClassOK:24578
11:02:19:2813109 -->Update111_EmpClassOK:24579
11:02:19:3333139 -->Update111_EmpClassOK:24580
11:02:19:3913172 -->Update111_EmpClassOK:24581
11:02:19:3953174 -->Update111_EmpClassOK:24582
11:02:19:3983176 -->Update111_EmpClassOK:24583
11:02:19:4023178 -->Update111_EmpClassOK:24584
11:02:19:4093182 -->Update111_EmpClassOK:24585
11:02:19:4633213 -->Update111_EmpClassOK:24586
11:02:19:4673215 -->Update111_EmpClassOK:24587
11:02:19:4803223 -->Update111_EmpClassOK:24588
11:02:19:5333253 -->Update111_EmpClassOK:24589
11:02:19:5373255 -->Update111_EmpClassOK:24590
11:02:19:5493262 -->Update111_EmpClassOK:24591
11:02:19:5523264 -->Update111_EmpClassOK:24592
11:02:20:1893628 -->Update111_EmpClassOK:24593
11:02:20:2683674 -->Update111_EmpClassOK:24594
11:02:20:3003692 -->Update111_EmpClassOK:24595
11:02:20:3053695 -->Update111_EmpClassOK:24596
11:02:20:3613727 -->Update111_EmpClassOK:24597
11:02:20:3913744 -->Update111_EmpClassOK:24598
11:02:20:4303766 -->Update111_EmpClassOK:24599
11:02:20:4353769 -->Update111_EmpClassOK:24600
11:02:20:4403772 -->Update111_EmpClassOK:24601
11:02:20:4433774 -->Update111_EmpClassOK:24602
11:02:20:4943803 -->Update111_EmpClassOK:24603
11:02:20:5443831 -->Update111_EmpClassOK:24604
11:02:20:5483834 -->Update111_EmpClassOK:24605
11:02:20:5573839 -->Update111_EmpClassOK:24606
11:02:20:5603841 -->Update111_EmpClassOK:24607
11:02:20:5633842 -->Update111_EmpClassOK:24608
11:02:20:5673845 -->Update111_EmpClassOK:24609
11:02:20:6153872 -->Update111_EmpClassOK:24610
11:02:21:0794137 -->Update111_EmpClassOK:24611
11:02:21:0954147 -->Update111_EmpClassOK:24612
11:02:21:0984148 -->Update111_EmpClassOK:24613
11:02:21:1024151 -->Update111_EmpClassOK:24614
11:02:21:1054152 -->Update111_EmpClassOK:24615
11:02:21:1084154 -->Update111_EmpClassOK:24616
11:02:21:1134157 -->Update111_EmpClassOK:24617
11:02:21:1224162 -->Update111_EmpClassOK:24618
11:02:21:4874371 -->Update111_EmpClassOK:24619
11:02:21:4924374 -->Update111_EmpClassOK:24620
11:02:21:4954375 -->Update111_EmpClassOK:24621
11:02:21:4994378 -->Update111_EmpClassOK:24622
11:02:21:5024379 -->Update111_EmpClassOK:24623
11:02:21:5634414 -->Update111_EmpClassOK:24624
11:02:21:5674417 -->Update111_EmpClassOK:24625
11:02:21:9314625 -->Update111_EmpClassOK:24626
11:02:21:9954661 -->Update111_EmpClassOK:24627
11:02:21:9994664 -->Update111_EmpClassOK:24628
11:02:22:0034666 -->Update111_EmpClassOK:24629
11:02:22:0064668 -->Update111_EmpClassOK:24630
11:02:22:0104670 -->Update111_EmpClassOK:24631
11:02:22:0134672 -->Update111_EmpClassOK:24632
11:02:22:0174674 -->Update111_EmpClassOK:24633
11:02:22:0214676 -->Update111_EmpClassOK:24634
11:02:22:0244678 -->Update111_EmpClassOK:24635
11:02:22:0294681 -->Update111_EmpClassOK:24636
11:02:22:3934889 -->Update111_EmpClassOK:24637
11:02:22:4034895 -->Update111_EmpClassOK:24638
11:02:22:4084898 -->Update111_EmpClassOK:24639
11:02:22:4184903 -->Update111_EmpClassOK:24640
11:02:22:4214905 -->Update111_EmpClassOK:24641
11:02:22:6355027 -->Update111_EmpClassOK:24642
11:02:22:6905059 -->Update111_EmpClassOK:24643
11:02:22:9035181 -->Update111_EmpClassOK:24644
11:02:23:1445319 -->Update111_EmpClassOK:24645
11:02:23:1495321 -->Update111_EmpClassOK:24646
11:02:23:1545324 -->Update111_EmpClassOK:24647
11:02:23:5825569 -->Update111_EmpClassOK:24648
11:02:23:6465606 -->Update111_EmpClassOK:24649
11:02:23:6675618 -->Update111_EmpClassOK:24650
11:02:23:6705619 -->Update111_EmpClassOK:24651
11:02:23:6735621 -->Update111_EmpClassOK:24652
11:02:23:6775623 -->Update111_EmpClassOK:24653
11:02:24:4266052 -->Update111_EmpClassOK:24654
11:02:24:4856086 -->Update111_EmpClassOK:24655
11:02:24:4896088 -->Update111_EmpClassOK:24656
11:02:24:4956091 -->Update111_EmpClassOK:24657
11:02:24:4996094 -->Update111_EmpClassOK:24658
11:02:24:8666304 -->Update111_EmpClassOK:24659
11:02:24:8716306 -->Update111_EmpClassOK:24660
11:02:24:8846314 -->Update111_EmpClassOK:24661
11:02:24:8886316 -->Update111_EmpClassOK:24662
11:02:24:8916318 -->Update111_EmpClassOK:24663
11:02:24:8946320 -->Update111_EmpClassOK:24664
11:02:24:8996322 -->Update111_EmpClassOK:24665
11:02:24:9466349 -->Update111_EmpClassOK:24666
11:02:24:9636359 -->Update111_EmpClassOK:24667
11:02:25:2936548 -->Update111_EmpClassOK:24668
11:02:25:2986551 -->Update111_EmpClassOK:24669
11:02:25:3066555 -->Update111_EmpClassOK:24670
11:02:25:3106558 -->Update111_EmpClassOK:24671
11:02:25:3826599 -->Update111_EmpClassOK:24672
11:02:25:7066784 -->Update111_EmpClassOK:24673
11:02:25:7126787 -->Update111_EmpClassOK:24674
11:02:25:7866830 -->Update111_EmpClassOK:24675
11:02:26:0186963 -->Update111_EmpClassOK:24676
11:02:26:2197077 -->Update111_EmpClassOK:24677
11:02:26:2807112 -->Update111_EmpClassOK:24678
11:02:26:2847115 -->Update111_EmpClassOK:24679
11:02:26:2877116 -->Update111_EmpClassOK:24680
11:02:26:2927119 -->Update111_EmpClassOK:24681
11:02:26:7837400 -->Update111_EmpClassOK:24682
11:02:27:0357544 -->Update111_EmpClassOK:24683
11:02:27:0517553 -->Update111_EmpClassOK:24684
11:02:27:0577557 -->Update111_EmpClassOK:24685
11:02:27:3327714 -->Update111_EmpClassOK:24686
11:02:27:3377717 -->Update111_EmpClassOK:24687
11:02:27:3417719 -->Update111_EmpClassOK:24688
11:02:27:3457722 -->Update111_EmpClassOK:24689
11:02:27:3507724 -->Update111_EmpClassOK:24690
11:02:27:4297770 -->Update111_EmpClassOK:24691
11:02:27:4727794 -->Update111_EmpClassOK:24692
11:02:27:4867802 -->Update111_EmpClassOK:24693
11:02:27:7647961 -->Update111_EmpClassOK:24694
11:02:27:7717965 -->Update111_EmpClassOK:24695
11:02:27:7747967 -->Update111_EmpClassOK:24696
11:02:27:7877974 -->Update111_EmpClassOK:24697
11:02:27:7917977 -->Update111_EmpClassOK:24698
11:02:28:0338115 -->Update111_EmpClassOK:24699
11:02:28:0398119 -->Update111_EmpClassOK:24700
11:02:28:0438121 -->Update111_EmpClassOK:24701
11:02:28:0478123 -->Update111_EmpClassOK:24702
11:02:28:1108159 -->Update111_EmpClassOK:24703
11:02:28:1148161 -->Update111_EmpClassOK:24704
11:02:28:1188164 -->Update111_EmpClassOK:24705
11:02:28:1228166 -->Update111_EmpClassOK:24706
11:02:28:3448293 -->Update111_EmpClassOK:24707
11:02:28:4048327 -->Update111_EmpClassOK:24708
11:02:28:4118331 -->Update111_EmpClassOK:24709
11:02:28:7028498 -->Update111_EmpClassOK:24710
11:02:28:7078501 -->Update111_EmpClassOK:24711
11:02:28:9278626 -->Update111_EmpClassOK:24712
11:02:28:9328629 -->Update111_EmpClassOK:24713
11:02:28:9558642 -->Update111_EmpClassOK:24714
11:02:29:6769055 -->Update111_EmpClassOK:24715
11:02:29:6809057 -->Update111_EmpClassOK:24716
11:02:29:6839059 -->Update111_EmpClassOK:24717
11:02:29:6879061 -->Update111_EmpClassOK:24718
11:02:29:6919063 -->Update111_EmpClassOK:24719
11:02:29:9239196 -->Update111_EmpClassOK:24720
11:02:30:0539271 -->Update111_EmpClassOK:24721
11:02:30:0579273 -->Update111_EmpClassOK:24722
11:02:30:0629276 -->Update111_EmpClassOK:24723
11:02:30:1789342 -->Update111_EmpClassOK:24724
11:02:30:1829344 -->Update111_EmpClassOK:24725
11:02:30:1869347 -->Update111_EmpClassOK:24726
11:02:30:1919349 -->Update111_EmpClassOK:24727
11:02:30:1959352 -->Update111_EmpClassOK:24728
11:02:30:2609389 -->Update111_EmpClassOK:24729
11:02:30:3449437 -->Update111_EmpClassOK:24730
11:02:30:3509440 -->Update111_EmpClassOK:24731
11:02:30:5629562 -->Update111_EmpClassOK:24732
11:02:30:6469610 -->Update111_EmpClassOK:24733
11:02:30:6509612 -->Update111_EmpClassOK:24734
11:02:30:7039642 -->Update111_EmpClassOK:24735
11:02:30:7179650 -->Update111_EmpClassOK:24736
11:02:30:7229653 -->Update111_EmpClassOK:24737
11:02:30:7259655 -->Update111_EmpClassOK:24738
11:02:30:8259712 -->Update111_EmpClassOK:24739
11:02:30:8559729 -->Update111_EmpClassOK:24740
11:02:31:1039871 -->Update111_EmpClassOK:24741
11:02:31:2859975 -->Update111_EmpClassOK:24742
11:02:31:3500012 -->Update111_EmpClassOK:24743
11:02:31:3560015 -->Update111_EmpClassOK:24744
11:02:31:4340060 -->Update111_EmpClassOK:24745
11:02:31:7160221 -->Update111_EmpClassOK:24746
11:02:31:7460238 -->Update111_EmpClassOK:24747
11:02:31:7500241 -->Update111_EmpClassOK:24748
11:02:31:7640249 -->Update111_EmpClassOK:24749
11:02:31:7670250 -->Update111_EmpClassOK:24750
11:02:31:9860376 -->Update111_EmpClassOK:24751
11:02:31:9910379 -->Update111_EmpClassOK:24752
11:02:31:9940380 -->Update111_EmpClassOK:24753
11:02:32:0000384 -->Update111_EmpClassOK:24754
11:02:32:0600418 -->Update111_EmpClassOK:24755
11:02:32:0640420 -->Update111_EmpClassOK:24756
11:02:32:0670422 -->Update111_EmpClassOK:24757
11:02:32:3480583 -->Update111_EmpClassOK:24758
11:02:32:3570588 -->Update111_EmpClassOK:24759
11:02:32:5320688 -->Update111_EmpClassOK:24760
11:02:32:5850718 -->Update111_EmpClassOK:24761
11:02:32:6460753 -->Update111_EmpClassOK:24762
11:02:32:6890778 -->Update111_EmpClassOK:24763
11:02:32:6930780 -->Update111_EmpClassOK:24764
11:02:32:7140792 -->Update111_EmpClassOK:24765
11:02:32:7170794 -->Update111_EmpClassOK:24766
11:02:32:7650821 -->Update111_EmpClassOK:24767
11:02:32:9340918 -->Update111_EmpClassOK:24768
11:02:33:5061245 -->Update111_EmpClassOK:24769
11:02:33:5131249 -->Update111_EmpClassOK:24770
11:02:33:5161251 -->Update111_EmpClassOK:24771
11:02:33:5411265 -->Update111_EmpClassOK:24772
11:02:33:5541273 -->Update111_EmpClassOK:24773
11:02:33:5581275 -->Update111_EmpClassOK:24774
11:02:33:5611277 -->Update111_EmpClassOK:24775
11:02:33:5901293 -->Update111_EmpClassOK:24776
11:02:33:6451325 -->Update111_EmpClassOK:24777
11:02:33:6501327 -->Update111_EmpClassOK:24778
11:02:33:6531329 -->Update111_EmpClassOK:24779
11:02:33:6561331 -->Update111_EmpClassOK:24780
11:02:33:6721340 -->Update111_EmpClassOK:24781
11:02:33:7561388 -->Update111_EmpClassOK:24782
11:02:33:7641393 -->Update111_EmpClassOK:24783
11:02:33:7751399 -->Update111_EmpClassOK:24784
11:02:33:9121477 -->Update111_EmpClassOK:24785
11:02:33:9161480 -->Update111_EmpClassOK:24786
11:02:33:9201482 -->Update111_EmpClassOK:24787
11:02:34:1931638 -->Update111_EmpClassOK:24788
11:02:34:1991641 -->Update111_EmpClassOK:24789
11:02:34:2131649 -->Update111_EmpClassOK:24790
11:02:34:2171652 -->Update111_EmpClassOK:24791
11:02:34:4601791 -->Update111_EmpClassOK:24792
11:02:34:6191882 -->Update111_EmpClassOK:24793
11:02:34:6241885 -->Update111_EmpClassOK:24794
11:02:34:7071932 -->Update111_EmpClassOK:24795
11:02:34:7291945 -->Update111_EmpClassOK:24796
11:02:34:7341947 -->Update111_EmpClassOK:24797
11:02:34:7371949 -->Update111_EmpClassOK:24798
11:02:34:8121992 -->Update111_EmpClassOK:24799
11:02:34:8342005 -->Update111_EmpClassOK:24800
11:02:34:8382007 -->Update111_EmpClassOK:24801
11:02:34:8412009 -->Update111_EmpClassOK:24802
11:02:34:8442010 -->Update111_EmpClassOK:24803
11:02:34:8742028 -->Update111_EmpClassOK:24804
11:02:34:9072046 -->Update111_EmpClassOK:24805
11:02:34:9102048 -->Update111_EmpClassOK:24806
11:02:34:9162052 -->Update111_EmpClassOK:24807
11:02:34:9302060 -->Update111_EmpClassOK:24808
11:02:35:0822147 -->Update111_EmpClassOK:24809
11:02:35:2462240 -->Update111_EmpClassOK:24810
11:02:35:2492242 -->Update111_EmpClassOK:24811
11:02:35:6862492 -->Update111_EmpClassOK:24812
11:02:35:7312518 -->Update111_EmpClassOK:24813
11:02:35:7342519 -->Update111_EmpClassOK:24814
11:02:35:7382522 -->Update111_EmpClassOK:24815
11:02:35:7432525 -->Update111_EmpClassOK:24816
11:02:35:7892551 -->Update111_EmpClassOK:24817
11:02:35:8372578 -->Update111_EmpClassOK:24818
11:02:35:8412581 -->Update111_EmpClassOK:24819
11:02:35:8442582 -->Update111_EmpClassOK:24820
11:02:35:8472584 -->Update111_EmpClassOK:24821
11:02:35:8522587 -->Update111_EmpClassOK:24822
11:02:35:8552589 -->Update111_EmpClassOK:24823
11:02:35:8582590 -->Update111_EmpClassOK:24824
11:02:35:8862606 -->Update111_EmpClassOK:24825
11:02:35:9342634 -->Update111_EmpClassOK:24826
11:02:35:9382636 -->Update111_EmpClassOK:24827
11:02:35:9822661 -->Update111_EmpClassOK:24828
11:02:35:9862664 -->Update111_EmpClassOK:24829
11:02:35:9912667 -->Update111_EmpClassOK:24830
11:02:35:9952669 -->Update111_EmpClassOK:24831
11:02:35:9982671 -->Update111_EmpClassOK:24832
11:02:36:0012672 -->Update111_EmpClassOK:24833
11:02:36:0642708 -->Update111_EmpClassOK:24834
11:02:36:0672710 -->Update111_EmpClassOK:24835
11:02:36:0712712 -->Update111_EmpClassOK:24836
11:02:36:0892723 -->Update111_EmpClassOK:24837
11:02:36:0932725 -->Update111_EmpClassOK:24838
11:02:36:1282745 -->Update111_EmpClassOK:24839
11:02:36:4902952 -->Update111_EmpClassOK:24840
11:02:36:5012958 -->Update111_EmpClassOK:24841
11:02:36:6473042 -->Update111_EmpClassOK:24842
11:02:36:8773173 -->Update111_EmpClassOK:24843
11:02:36:9393209 -->Update111_EmpClassOK:24844
11:02:36:9433211 -->Update111_EmpClassOK:24845
11:02:37:0153252 -->Update111_EmpClassOK:24846
11:02:37:0353264 -->Update111_EmpClassOK:24847
11:02:37:0393266 -->Update111_EmpClassOK:24848
11:02:37:0433268 -->Update111_EmpClassOK:24849
11:02:37:0463270 -->Update111_EmpClassOK:24850
11:02:37:0493272 -->Update111_EmpClassOK:24851
11:02:37:0893295 -->Update111_EmpClassOK:24852
11:02:37:1263316 -->Update111_EmpClassOK:24853
11:02:37:1523331 -->Update111_EmpClassOK:24854
11:02:37:2203369 -->Update111_EmpClassOK:24855
11:02:37:2253372 -->Update111_EmpClassOK:24856
11:02:37:2293375 -->Update111_EmpClassOK:24857
11:02:37:4153481 -->Update111_EmpClassOK:24858
11:02:37:4193483 -->Update111_EmpClassOK:24859
11:02:37:4233486 -->Update111_EmpClassOK:24860
11:02:37:8603736 -->Update111_EmpClassOK:24861
11:02:37:8653738 -->Update111_EmpClassOK:24862
11:02:37:8703741 -->Update111_EmpClassOK:24863
11:02:37:8733743 -->Update111_EmpClassOK:24864
11:02:37:8783746 -->Update111_EmpClassOK:24865
11:02:37:8823748 -->Update111_EmpClassOK:24866
11:02:37:9373780 -->Update111_EmpClassOK:24867
11:02:37:9533789 -->Update111_EmpClassOK:24868
11:02:37:9593792 -->Update111_EmpClassOK:24869
11:02:37:9623794 -->Update111_EmpClassOK:24870
11:02:38:0063819 -->Update111_EmpClassOK:24871
11:02:38:0453841 -->Update111_EmpClassOK:24872
11:02:38:0753859 -->Update111_EmpClassOK:24873
11:02:38:0793861 -->Update111_EmpClassOK:24874
11:02:38:0883866 -->Update111_EmpClassOK:24875
11:02:38:0973871 -->Update111_EmpClassOK:24876
11:02:38:5454127 -->Update111_EmpClassOK:24877
11:02:38:6924211 -->Update111_EmpClassOK:24878
11:02:38:8214285 -->Update111_EmpClassOK:24879
11:02:39:0284404 -->Update111_EmpClassOK:24880
11:02:39:0684427 -->Update111_EmpClassOK:24881
11:02:39:0724429 -->Update111_EmpClassOK:24882
11:02:39:0794433 -->Update111_EmpClassOK:24883
11:02:39:0834435 -->Update111_EmpClassOK:24884
11:02:39:1214457 -->Update111_EmpClassOK:24885
11:02:39:1254459 -->Update111_EmpClassOK:24886
11:02:39:1784489 -->Update111_EmpClassOK:24887
11:02:39:2294519 -->Update111_EmpClassOK:24888
11:02:39:2504531 -->Update111_EmpClassOK:24889
11:02:39:5104679 -->Update111_EmpClassOK:24890
11:02:39:5154682 -->Update111_EmpClassOK:24891
11:02:39:5194685 -->Update111_EmpClassOK:24892
11:02:39:5244687 -->Update111_EmpClassOK:24893
11:02:39:7634824 -->Update111_EmpClassOK:24894
11:02:40:0484987 -->Update111_EmpClassOK:24895
11:02:40:0885010 -->Update111_EmpClassOK:24896
11:02:40:1325035 -->Update111_EmpClassOK:24897
11:02:40:1365037 -->Update111_EmpClassOK:24898
11:02:40:1395039 -->Update111_EmpClassOK:24899
11:02:40:1795062 -->Update111_EmpClassOK:24900
11:02:40:2045076 -->Update111_EmpClassOK:24901
11:02:40:2505103 -->Update111_EmpClassOK:24902
11:02:40:2645111 -->Update111_EmpClassOK:24903
11:02:40:2685113 -->Update111_EmpClassOK:24904
11:02:40:2765118 -->Update111_EmpClassOK:24905
11:02:40:2795119 -->Update111_EmpClassOK:24906
11:02:40:5285262 -->Update111_EmpClassOK:24907
11:02:40:9695514 -->Update111_EmpClassOK:24908
11:02:41:0115538 -->Update111_EmpClassOK:24909
11:02:41:0475559 -->Update111_EmpClassOK:24910
11:02:41:0755575 -->Update111_EmpClassOK:24911
11:02:41:1275604 -->Update111_EmpClassOK:24912
11:02:41:1525619 -->Update111_EmpClassOK:24913
11:02:41:1575621 -->Update111_EmpClassOK:24914
11:02:41:2295663 -->Update111_EmpClassOK:24915
11:02:41:2535676 -->Update111_EmpClassOK:24916
11:02:41:2565678 -->Update111_EmpClassOK:24917
